,0
104400,248635702
104401,108761010
104402,121917169
104403,353943095
104404,86806932
104405,6995844
104406,339454783
104407,110823718
104408,315181433
104409,82527698
104410,367126208
104411,367126208
104412,272084037
104413,86806932
104414,122271404
104415,319350479
104416,255888540
104417,407380854
104418,66514802
104419,1293043253
104420,1292995650
104421,510411099
104422,1409218088
104423,481229327
104424,1293043253
104425,1687951692
104426,422902935
104427,573917767
104428,510604908
104429,510411099
104430,1415387435
104431,1377518056
104432,1933130885
104433,1340377182
104434,497116242
104435,440550478
104436,295225953
104437,336902338
104438,331489905
104439,1674281924
104440,509515167
104441,274581044
104442,314313474
104443,1385559494
104444,311006641
104445,1709570081
104446,45356986
104447,445205047
104448,484931905
104449,100103575
104450,1446031102
104451,1511522951
104452,99410117
104453,78931216
104454,87764005
104455,381911460
104456,414189323
104457,60498531
104458,436534434
104459,130420651
104460,312980432
104461,328943530
104462,328943530
104463,115974139
104464,606083519
104465,515733039
104466,384373317
104467,121870690
104468,282976349
104469,365916529
104470,346902853
104471,431156601
104472,265637123
104473,472297770
104474,395182699
104475,606887883
104476,538915617
104477,1529073464
104478,1425320574
104479,12899750
104480,63351044
104481,651531
104482,32685409
104483,444751058
104484,67652496
104485,17968916
104486,62486790
104487,116586015
104488,372921575
104489,1672940547
104490,78385312
104491,1306224502
104492,356769395
104493,322021282
104494,567364135
104495,86232469
104496,261235398
104497,641310419
104498,1460783289
104499,1676398806
104500,86232469
104501,1788194181
104502,33944380
104503,131339705
104504,478746173
104505,1384418665
104506,400566159
104507,3035912
104508,333621005
104509,318629346
104510,561866025
104511,384706260
104512,18494427
104513,3030829
104514,31280354
104515,32754583
104516,31811538
104517,135262654
104518,419287291
104519,33402760
104520,18077723
104521,49001684
104522,36513848
104523,89898438
104524,62440695
104525,32964726
104526,61450578
104527,49727522
104528,98175262
104529,74025286
104530,1656788413
104531,50578925
104532,1804539308
104533,51400315
104534,1890770241
104535,1443041097
104536,1327389006
104537,495860168
104538,681194
104539,66195194
104540,50902328
104541,502102
104542,32960554
104543,17793384
104544,41467375
104545,320886289
104546,7907287
104547,16463683
104548,48473530
104549,58353527
104550,38826004
104551,94859475
104552,536503444
104553,58047886
104554,406446988
104555,295940343
104556,1939661
104557,19540886
104558,18895556
104559,418483388
104560,41004415
104561,50656514
104562,39204809
104563,1372991557
104564,5841039
104565,12247012
104566,536503444
104567,50009129
104568,551553086
104569,397100002
104570,1644702040
104571,136136629
104572,1395638517
104573,430918411
104574,391014729
104575,616893813
104576,558520829
104577,250393084
104578,264358328
104579,316689531
104580,1490792353
104581,1357743250
104582,56602370
104583,72788572
104584,297460597
104585,2801198
104586,286393540
104587,343081859
104588,3677295
104589,125704313
104590,291466045
104591,118421968
104592,490994622
104593,485159091
104594,87888149
104595,109093293
104596,1742409872
104597,60864389
104598,258337295
104599,280352919
104600,104933271
104601,61413558
104602,313759564
104603,310003596
104604,310003596
104605,101902860
104606,438354761
104607,416387533
104608,546873783
104609,1485348272
104610,1811495209
104611,1726047496
104612,124279620
104613,91880406
104614,450025629
104615,297536829
104616,288141375
104617,319587982
104618,350313495
104619,47843147
104620,63401529
104621,96297500
104622,1600658481
104623,355677301
104624,126099794
104625,126099794
104626,356489350
104627,124445805
104628,329199973
104629,1858290032
104630,288278020
104631,364413626
104632,62232037
104633,48971876
104634,3976082362
104635,122870162
104636,1420679428
104637,1692703938
104638,629806637
104639,1565714341
104640,442780794
104641,387584638
104642,317709695
104643,250456112
104644,285418050
104645,508779785
104646,356999511
104647,288014388
104648,135343334
104649,263556578
104650,81103648
104651,404637621
104652,2957296
104653,1945880922
104654,267136230
104655,99328972
104656,249624644
104657,29670148
104658,19698246
104659,73215951
104660,36269364
104661,91234370
104662,131429205
104663,276630276
104664,82542771
104665,59232860
104666,20650824
104667,41238044
104668,940197
104669,113617436
104670,31287093
104671,118029047
104672,74110959
104673,1512996187
104674,49486418
104675,529550460
104676,479087649
104677,432967702
104678,308526009
104679,1406347377
104680,567475034
104681,267658276
104682,1757864904
104683,44956164
104684,373651208
104685,270267561
104686,1863323262
104687,322316879
104688,1447550945
104689,126093831
104690,614353401
104691,276019802
104692,580929505
104693,1495128851
104694,36099428
104695,385250045
104696,323550744
104697,265861252
104698,341497409
104699,566251975
104700,514152804
104701,53181049
104702,641896779
104703,1303665972
104704,1854556544
104705,542262465
104706,543755610
104707,1415644148
104708,39401479
104709,644855495
104710,1347210455
104711,86254867
104712,357003794
104713,429323613
104714,1516304393
104715,535572427
104716,613120315
104717,295032503
104718,375047857
104719,1401761696
104720,1484689838
104721,1600397951
104722,1415642578
104723,570173111
104724,1652542277
104725,1445791281
104726,322988378
104727,602195955
104728,1487368637
104729,1298923682
104730,319931902
104731,580336655
104732,1338737391
104733,1840026248
104734,3276295290
104735,1824283948
104736,319931902
104737,533544340
104738,324491557
104739,570971321
104740,319931902
104741,2029741283
104742,1923674412
104743,104473754
104744,3807246
104745,20025030
104746,14251696
104747,348799109
104748,39043236
104749,14043874
104750,48160625
104751,2971264
104752,50696443
104753,343220094
104754,594975853
104755,136152149
104756,1296753396
104757,90107659
104758,54720691
104759,65294061
104760,97912745
104761,293861746
104762,838025
104763,441090075
104764,41060305
104765,270203438
104766,72861810
104767,75791840
104768,136207599
104769,301711367
104770,31772784
104771,1705262963
104772,413047054
104773,547010541
104774,547010541
104775,547010541
104776,1290303345
104777,515030153
104778,547010541
104779,1355772554
104780,529762050
104781,2111428045
104782,547010541
104783,1290303345
104784,1712695059
104785,505612718
104786,547010541
104787,1292970396
104788,3241808662
104789,1539522778
104790,1474252593
104791,1356830719
104792,1834563633
104793,482116220
104794,1493225638
104795,1423081248
104796,481286181
104797,326005451
104798,1647428498
104799,1435794581
104800,442251185
104801,491833841
104802,424311909
104803,3309386451
104804,1428390531
104805,56533729
104806,44832785
104807,45559642
104808,52163051
104809,304350850
104810,1499493144
104811,568491079
104812,42693802
104813,46609715
104814,251872290
104815,306917363
104816,3576608
104817,3576608
104818,46385135
104819,94533979
104820,53616351
104821,50052815
104822,283471469
104823,85435138
104824,129991320
104825,37474259
104826,102135628
104827,18319911
104828,79384952
104829,132171388
104830,97515650
104831,92422444
104832,121944757
104833,675369
104834,28534094
104835,280366161
104836,69076911
104837,49589603
104838,275123967
104839,282236548
104840,1461212411
104841,1405928966
104842,94092791
104843,514089107
104844,1408559341
104845,1410160383
104846,1576865198
104847,1422725117
104848,1394520549
104849,351115642
104850,1398753886
104851,81803189
104852,12947204
104853,45293056
104854,45521035
104855,113043095
104856,127280272
104857,1772449669
104858,133342789
104859,540436072
104860,129386464
104861,443808613
104862,56394235
104863,82526351
104864,65515993
104865,246234799
104866,256339035
104867,119626433
104868,1309348920
104869,1377318147
104870,256339035
104871,256339035
104872,266956861
104873,56394235
104874,295808948
104875,102727816
104876,3644450
104877,322520102
104878,37639301
104879,491670327
104880,59165835
104881,37071800
104882,17666890
104883,48486488
104884,1791373
104885,325548432
104886,34694111
104887,99183469
104888,41198193
104889,42290591
104890,3709822
104891,71989509
104892,33255042
104893,616020093
104894,610164323
104895,87291854
104896,38968124
104897,58644739
104898,308543574
104899,484931905
104900,118361860
104901,119471877
104902,500110605
104903,419872788
104904,617640145
104905,1409865978
104906,416697601
104907,558576338
104908,1434797998
104909,561360683
104910,603146053
104911,1421491139
104912,1464739565
104913,274856616
104914,577898804
104915,392855486
104916,124750388
104917,450812859
104918,468018842
104919,513705931
104920,466968265
104921,1647503956
104922,483819541
104923,537716349
104924,65267665
104925,383131937
104926,1453900746
104927,432691402
104928,473946489
104929,350035913
104930,53305546
104931,343820308
104932,110800344
104933,469765237
104934,70306203
104935,62813866
104936,19389416
104937,612980700
104938,299375679
104939,472755122
104940,83911679
104941,473946489
104942,63582261
104943,5700063
104944,1365226335
104945,3375937
104946,440508334
104947,349539878
104948,305129852
104949,115211180
104950,455888723
104951,616039401
104952,253815286
104953,1479129188
104954,440508334
104955,55785558
104956,1713804291
104957,261217904
104958,286604712
104959,48606652
104960,94695969
104961,88857074
104962,369753775
104963,77943443
104964,412170610
104965,48044834
104966,291826327
104967,53123607
104968,96097082
104969,262568144
104970,9873806
104971,291826327
104972,1333521662
104973,79546658
104974,61977178
104975,130483878
104976,533515575
104977,105717143
104978,89829502
104979,47244215
104980,44594647
104981,48606652
104982,19528463
104983,492569984
104984,1353496547
104985,108674379
104986,1381670390
104987,567002893
104988,272244000
104989,302505238
104990,539467564
104991,3348887649
104992,552454349
104993,408641819
104994,1895946380
104995,430904089
104996,516419026
104997,468578017
104998,1315790577
104999,1561714385
105000,1719212700
105001,541303653
105002,1998024638
105003,279942770
105004,1294877432
105005,527843517
105006,1698340115
105007,44087837
105008,326249491
105009,3412641256
105010,546253135
105011,1380638514
105012,1311835366
105013,1561503422
105014,2082194735
105015,269776883
105016,1722166888
105017,1358401990
105018,1313152427
105019,1443612915
105020,63916767
105021,1403650265
105022,436332352
105023,453648539
105024,1523112017
105025,333886253
105026,513405009
105027,1403650265
105028,86242433
105029,1457528875
105030,1378932002
105031,763497
105032,309132618
105033,312150528
105034,387457953
105035,494803761
105036,315060870
105037,66369446
105038,508437519
105039,542332274
105040,84009089
105041,416657201
105042,1451371127
105043,296029773
105044,1864348545
105045,1796285515
105046,511981194
105047,577520253
105048,591145392
105049,442559980
105050,92912771
105051,325401206
105052,134757561
105053,331326714
105054,275586762
105055,536222370
105056,354532257
105057,320095869
105058,358922958
105059,412586998
105060,1544325537
105061,339790122
105062,515607585
105063,1483991582
105064,385301943
105065,453585034
105066,254791601
105067,282285847
105068,1868794143
105069,287245153
105070,1305274907
105071,434992307
105072,328676532
105073,412187862
105074,446766941
105075,1402419672
105076,246314615
105077,399379963
105078,85476651
105079,82601418
105080,409727257
105081,405431769
105082,339139876
105083,485560675
105084,247046934
105085,324050142
105086,1421354402
105087,349988466
105088,377461802
105089,613744858
105090,1441133863
105091,248713949
105092,369027573
105093,409071658
105094,569679641
105095,1989972556
105096,1342429632
105097,345757960
105098,1449494014
105099,1357478035
105100,342701514
105101,2061867712
105102,257087574
105103,3894379848
105104,540445418
105105,345434962
105106,272586988
105107,263820706
105108,1288185598
105109,431860172
105110,87368566
105111,114710238
105112,1807953948
105113,1632304133
105114,350458697
105115,502776432
105116,365105270
105117,1695574220
105118,95648589
105119,327516971
105120,327516971
105121,116323304
105122,275804331
105123,393632621
105124,327516971
105125,364809371
105126,255512049
105127,563986354
105128,129647838
105129,431944273
105130,1460746687
105131,2061019589
105132,320158109
105133,2899279
105134,89244801
105135,77472654
105136,8018283
105137,321823746
105138,341950858
105139,258535173
105140,499557885
105141,339724856
105142,296712924
105143,130417655
105144,1637520510
105145,70198442
105146,14094598
105147,54986510
105148,47661369
105149,8018283
105150,98812549
105151,73440456
105152,31702404
105153,41004833
105154,71104940
105155,314627718
105156,292963564
105157,1335156769
105158,1343941415
105159,104947427
105160,360772477
105161,41002198
105162,95695703
105163,345238926
105164,108957758
105165,106994459
105166,575537907
105167,281323197
105168,1574789008
105169,616929852
105170,333869314
105171,1792563653
105172,642133025
105173,1339721204
105174,387997173
105175,294330080
105176,48394427
105177,51628544
105178,133173540
105179,275092448
105180,384633387
105181,415720426
105182,337424892
105183,128760365
105184,1293996970
105185,272191134
105186,399202698
105187,131713714
105188,493561167
105189,315858523
105190,128440953
105191,372767138
105192,505065378
105193,252312919
105194,348137135
105195,1573902270
105196,1370462
105197,1358401990
105198,1550756321
105199,288436452
105200,1437863595
105201,1287314327
105202,1324806722
105203,135032786
105204,29515994
105205,288436452
105206,1483828718
105207,255304284
105208,633055665
105209,114942352
105210,1439683545
105211,395722719
105212,269926720
105213,11917720
105214,541586107
105215,2107189
105216,379179063
105217,252936979
105218,292190038
105219,69669760
105220,40992892
105221,436918167
105222,53603295
105223,356697939
105224,7810348
105225,480303162
105226,1189409
105227,1385448370
105228,477841294
105229,548205306
105230,252653680
105231,3313872588
105232,564724434
105233,417239261
105234,1456634449
105235,3727180693
105236,3573776336
105237,3891103318
105238,477841294
105239,1722553670
105240,3381195344
105241,1676927838
105242,358043100
105243,305290337
105244,1376667085
105245,39646633
105246,486339243
105247,375014527
105248,380360077
105249,614772063
105250,303406642
105251,1829132465
105252,497380887
105253,1327173144
105254,260981382
105255,413826427
105256,292963564
105257,759947
105258,373476868
105259,280637901
105260,105249449
105261,116422871
105262,1291250994
105263,59301189
105264,116907820
105265,17619646
105266,86649405
105267,38629109
105268,70964700
105269,115402555
105270,98553976
105271,95946421
105272,35902180
105273,474425662
105274,117130862
105275,53155978
105276,503746430
105277,30376699
105278,39646633
105279,32346608
105280,123323363
105281,96094625
105282,10945000
105283,62672814
105284,264520133
105285,124089248
105286,292963564
105287,1541953036
105288,470170138
105289,271025202
105290,568690644
105291,364720031
105292,1520227167
105293,1721977102
105294,321217326
105295,1438276683
105296,3244031916
105297,2089683815
105298,4956432396
105299,1339172696
105300,512082045
105301,402058939
105302,3441851503
105303,2095422699
105304,63235184
105305,401374886
105306,362418956
105307,275569805
105308,437707797
105309,416314189
105310,1681482022
105311,3383722951
105312,2094017688
105313,440304760
105314,1840237648
105315,1568721120
105316,437779353
105317,474133986
105318,100162528
105319,3378939393
105320,1336490919
105321,531007550
105322,1299755396
105323,1531714962
105324,3236842369
105325,271632714
105326,1661485493
105327,1623176416
105328,1581872045
105329,402274094
105330,1725104601
105331,1435043908
105332,505447443
105333,573745965
105334,246046400
105335,430188361
105336,116745615
105337,331461515
105338,473471063
105339,1341048403
105340,121700996
105341,538365687
105342,46892995
105343,256971328
105344,17691798
105345,283178427
105346,563735218
105347,1446780387
105348,248272980
105349,73127680
105350,323880187
105351,412566724
105352,331295743
105353,104884193
105354,350894072
105355,63783551
105356,87144063
105357,129625905
105358,70085077
105359,53723972
105360,387637248
105361,33682354
105362,95608485
105363,477683886
105364,18683059
105365,92552061
105366,1631721585
105367,588473656
105368,3788031
105369,299440227
105370,1441179726
105371,3788031
105372,3788031
105373,3788031
105374,620073516
105375,1426156527
105376,1432662894
105377,1548564747
105378,561368672
105379,256790850
105380,1515927408
105381,323791441
105382,295272668
105383,538898762
105384,600543493
105385,1702713
105386,497493476
105387,264904644
105388,614852880
105389,103376389
105390,327856305
105391,340007639
105392,1968978893
105393,1968978893
105394,340007639
105395,340007639
105396,401802121
105397,561109847
105398,351891558
105399,514843014
105400,351891558
105401,410439727
105402,93297714
105403,530365672
105404,397677269
105405,565787770
105406,550718672
105407,497723813
105408,393578230
105409,514843014
105410,568010046
105411,1331155331
105412,1289921027
105413,1481985286
105414,3314805415
105415,1895946380
105416,631399541
105417,74925905
105418,295658638
105419,318659026
105420,1648611515
105421,3240559398
105422,393495001
105423,555134324
105424,254049652
105425,1698340115
105426,1732197882
105427,1352431605
105428,1790549169
105429,274448418
105430,1296321310
105431,1791163237
105432,1993400548
105433,506966088
105434,1354404191
105435,1735516225
105436,413053525
105437,341112195
105438,1825914808
105439,2044259095
105440,1767354573
105441,7884457
105442,119090157
105443,293669456
105444,295759681
105445,489225903
105446,325471474
105447,487254755
105448,245898710
105449,255418592
105450,305565874
105451,562418665
105452,1439803031
105453,478278870
105454,353029124
105455,545841997
105456,426629618
105457,137051506
105458,59833970
105459,97620555
105460,41971011
105461,22682477
105462,338851284
105463,320090045
105464,534268079
105465,113802641
105466,306760002
105467,137051506
105468,125533831
105469,90079781
105470,1504353118
105471,600438209
105472,328659308
105473,385938752
105474,253808738
105475,513555685
105476,1517003908
105477,1547693445
105478,1666286522
105479,1348670527
105480,353182743
105481,335834893
105482,79986350
105483,309609017
105484,1717548799
105485,347575559
105486,1350331568
105487,511982507
105488,500203722
105489,587059640
105490,347992235
105491,350572721
105492,542611365
105493,87461086
105494,1718752362
105495,366290149
105496,546283352
105497,480421919
105498,311737763
105499,367512581
105500,353478863
105501,391558507
105502,1864336866
105503,1678892781
105504,1796859063
105505,419855077
105506,328811267
105507,451269018
105508,132825268
105509,326011818
105510,419855077
105511,3226705
105512,637170032
105513,90301577
105514,577684015
105515,1497658441
105516,426577075
105517,314682418
105518,305015051
105519,1697134172
105520,614449702
105521,504956659
105522,515152920
105523,530811519
105524,611069026
105525,1427898628
105526,333471460
105527,467116756
105528,1448453845
105529,1401371526
105530,1675726488
105531,472269825
105532,368963569
105533,476155224
105534,1426342596
105535,12111439
105536,248032
105537,49535253
105538,314412107
105539,276627419
105540,109080960
105541,122260663
105542,117265309
105543,252263892
105544,42750041
105545,19260437
105546,111705987
105547,277416190
105548,33166027
105549,395063850
105550,44369406
105551,37782827
105552,125018668
105553,33578843
105554,38207460
105555,38463391
105556,34681619
105557,59690415
105558,17422635
105559,37314055
105560,78601842
105561,32200197
105562,17758846
105563,443308136
105564,454274227
105565,546216392
105566,1307025987
105567,603068882
105568,1542143589
105569,497127718
105570,1905001668
105571,3633784
105572,327043536
105573,302038081
105574,250571589
105575,402558062
105576,466545263
105577,254192698
105578,1308478130
105579,117383523
105580,363113122
105581,1397605076
105582,1377779272
105583,250571589
105584,1415505543
105585,1755651119
105586,421543592
105587,1307159607
105588,1513019990
105589,36047309
105590,1444502023
105591,129214122
105592,257199054
105593,380271700
105594,367103342
105595,1498311946
105596,1296394022
105597,3263615469
105598,376140821
105599,135465062
105600,1829380262
105601,613588988
105602,265046846
105603,1515766568
105604,273858613
105605,1306996266
105606,1404087145
105607,612473570
105608,1494517529
105609,288756455
105610,120215357
105611,319783125
105612,351891558
105613,512891850
105614,546881484
105615,480653172
105616,401802121
105617,397792954
105618,561109847
105619,540841489
105620,454225773
105621,497080144
105622,540841489
105623,561109847
105624,479343547
105625,440036089
105626,324908826
105627,554179968
105628,292436170
105629,468387362
105630,579789173
105631,1310308660
105632,489780599
105633,271598474
105634,1366066234
105635,336736021
105636,594614299
105637,1403620090
105638,1341893099
105639,91115131
105640,514797022
105641,554453361
105642,456077224
105643,91115131
105644,1793516772
105645,1545128006
105646,488126922
105647,252312919
105648,88193841
105649,1770187722
105650,88193841
105651,42689902
105652,555033017
105653,15484600
105654,476944181
105655,1760189407
105656,1325373765
105657,1607189270
105658,427367905
105659,410919286
105660,614320731
105661,555859888
105662,319560067
105663,125484763
105664,338562295
105665,475208820
105666,100161345
105667,110427314
105668,472445020
105669,344211617
105670,35338253
105671,260974077
105672,272634572
105673,483617797
105674,472445020
105675,478125232
105676,394709711
105677,495668920
105678,265794623
105679,538244172
105680,309771747
105681,324050142
105682,247046934
105683,247046934
105684,289617068
105685,19980661
105686,627895313
105687,436155272
105688,53899466
105689,1751856965
105690,386287413
105691,347416756
105692,40530297
105693,330797547
105694,536320775
105695,286568076
105696,585438372
105697,391668274
105698,3390756281
105699,3385254347
105700,106763466
105701,552755640
105702,70886849
105703,325286098
105704,544789965
105705,1758836720
105706,1428394298
105707,84958093
105708,36631971
105709,1758836720
105710,1619564688
105711,262183625
105712,111482391
105713,111482391
105714,349098586
105715,122940195
105716,452202249
105717,131356321
105718,547319863
105719,300889077
105720,384373317
105721,300889077
105722,435748170
105723,436358717
105724,300889077
105725,631500852
105726,1692105842
105727,1929037952
105728,104130991
105729,1699114772
105730,1462253919
105731,1758402030
105732,1676398806
105733,1409037355
105734,1475131039
105735,3224558535
105736,1717625075
105737,1858009031
105738,1403891596
105739,2042820103
105740,1695254139
105741,100881323
105742,495615317
105743,410835283
105744,1444435694
105745,1327835999
105746,1753433051
105747,40437305
105748,103549836
105749,1327835999
105750,2058000815
105751,3372728350
105752,419755791
105753,1327835999
105754,6832699
105755,3274072823
105756,1488917705
105757,1434991522
105758,283159497
105759,1753433051
105760,1604452898
105761,1952998153
105762,562811038
105763,1952998153
105764,3380926587
105765,275861585
105766,275861585
105767,1542331747
105768,1353077626
105769,98357645
105770,1664551669
105771,496464142
105772,1533878777
105773,1634362430
105774,321732927
105775,367785267
105776,1566286157
105777,599995931
105778,1455596978
105779,628831817
105780,296927403
105781,1551360461
105782,635207298
105783,1409695931
105784,1661608933
105785,475445897
105786,347146851
105787,1666736158
105788,61139832
105789,342141819
105790,383340393
105791,287009462
105792,1654221083
105793,1415686675
105794,1289833221
105795,433637206
105796,1395319077
105797,394781544
105798,430530521
105799,1311127241
105800,277764857
105801,571718068
105802,1490877803
105803,1496772490
105804,429486396
105805,1536999089
105806,1604554908
105807,625181843
105808,1436259193
105809,502289342
105810,104391185
105811,1497799538
105812,133256869
105813,1322791557
105814,3957807181
105815,1438055286
105816,90637901
105817,344337548
105818,112690663
105819,2100478114
105820,1776640300
105821,577864999
105822,1829380262
105823,317328833
105824,1437904250
105825,116283336
105826,116283336
105827,120713505
105828,114644964
105829,1335509858
105830,1313954527
105831,535295553
105832,320723319
105833,324400822
105834,116283336
105835,1433330954
105836,326249491
105837,1298057001
105838,337255331
105839,1445238725
105840,419150217
105841,315067457
105842,322891757
105843,106760668
105844,423393055
105845,101763770
105846,336443045
105847,315067457
105848,603525311
105849,315067457
105850,315067457
105851,1690710320
105852,528104712
105853,315067457
105854,124526405
105855,372401376
105856,292761906
105857,398576062
105858,500660682
105859,291048647
105860,291048647
105861,102845058
105862,292761906
105863,115179428
105864,291048647
105865,291048647
105866,509381222
105867,402073840
105868,62234742
105869,470985259
105870,562058627
105871,123116592
105872,453938798
105873,562745689
105874,1416970017
105875,119337561
105876,421791529
105877,349462099
105878,500540805
105879,558548630
105880,129657337
105881,353568268
105882,1381027965
105883,1789191927
105884,1490632523
105885,118783375
105886,85241994
105887,100698966
105888,1493542522
105889,551518108
105890,2003829901
105891,61362515
105892,48362852
105893,58586655
105894,64436789
105895,37199000
105896,443370202
105897,418802971
105898,52039801
105899,479256371
105900,80474422
105901,77197232
105902,42635677
105903,39741508
105904,124347177
105905,588412797
105906,80665760
105907,466697447
105908,1541975170
105909,2688170
105910,1249428
105911,76000318
105912,1494899590
105913,402209550
105914,320012143
105915,545713960
105916,312772833
105917,102678780
105918,48084108
105919,576918072
105920,20279396
105921,400910056
105922,1288211552
105923,516604471
105924,318990679
105925,133146731
105926,1721657188
105927,452991525
105928,1289935967
105929,1380319341
105930,129130397
105931,1395709149
105932,1395837179
105933,1766474028
105934,364163948
105935,1790301478
105936,383297616
105937,81573655
105938,105168013
105939,125669834
105940,1931977301
105941,608115807
105942,445209482
105943,347976708
105944,1606519997
105945,565586324
105946,581395879
105947,1418659529
105948,564860815
105949,482064500
105950,98613809
105951,593056651
105952,1730118526
105953,254791601
105954,1396269214
105955,314474552
105956,1482813345
105957,1468021164
105958,90396544
105959,1422589592
105960,127422550
105961,514843014
105962,1317042542
105963,514843014
105964,530580081
105965,600941961
105966,1884931247
105967,1989189374
105968,1722363632
105969,371863982
105970,514843014
105971,107196027
105972,1655956811
105973,1523393329
105974,1782488631
105975,633833743
105976,432627748
105977,71493744
105978,78127772
105979,539319039
105980,600764950
105981,1704533379
105982,1655956811
105983,491717182
105984,2126952179
105985,1655956811
105986,1375334946
105987,17773841
105988,45268610
105989,17330936
105990,442558330
105991,1539282049
105992,35096665
105993,564983902
105994,80068943
105995,291082743
105996,73678841
105997,1705406429
105998,1488628954
105999,477424672
106000,1761207220
106001,1921634500
106002,330490413
106003,477424672
106004,1610414255
106005,2060514091
106006,283533922
106007,1429639032
106008,1319363581
106009,89657357
106010,71836578
106011,46066414
106012,62241378
106013,101398573
106014,271644024
106015,128127821
106016,432597689
106017,443572130
106018,40142177
106019,71802883
106020,120237149
106021,447945792
106022,351464086
106023,548503002
106024,1526788661
106025,247292078
106026,340375546
106027,370933404
106028,422002187
106029,574076605
106030,436545948
106031,121371346
106032,429488761
106033,121371346
106034,1804590825
106035,334269719
106036,591506648
106037,269954839
106038,1573824374
106039,1630414049
106040,540230138
106041,107779782
106042,1767123369
106043,1492107918
106044,450902492
106045,1671124685
106046,486379087
106047,1287079551
106048,1362414057
106049,343138038
106050,1463205122
106051,1581795928
106052,1544030666
106053,1953020245
106054,331453423
106055,97381806
106056,250781113
106057,252211732
106058,52579025
106059,120637915
106060,102689546
106061,51818679
106062,281280878
106063,246688710
106064,33056872
106065,31966839
106066,60849767
106067,74231016
106068,79462113
106069,60849767
106070,64254422
106071,413580720
106072,48117990
106073,286682530
106074,379056179
106075,7277250
106076,51307601
106077,561828138
106078,394916556
106079,479668880
106080,48117990
106081,100050182
106082,371084109
106083,81188219
106084,571026628
106085,628566810
106086,1444215861
106087,606584553
106088,362558643
106089,280226239
106090,445936529
106091,270933218
106092,514634283
106093,1861422
106094,53418227
106095,569800560
106096,70400759
106097,33401407
106098,47925917
106099,38663087
106100,1578280343
106101,6446390
106102,135773364
106103,573090199
106104,291245332
106105,69645472
106106,472259207
106107,324283330
106108,17324908
106109,74814715
106110,44049429
106111,365941882
106112,17589126
106113,59258740
106114,9311471
106115,7010007
106116,59806390
106117,33401407
106118,65198038
106119,69925818
106120,75051120
106121,441663412
106122,107886757
106123,87214929
106124,14274676
106125,2714634
106126,126188480
106127,122692298
106128,33401407
106129,121881976
106130,2917033
106131,42327137
106132,22922471
106133,250328367
106134,2269408
106135,249906673
106136,37171607
106137,66856215
106138,121168948
106139,44414206
106140,93301651
106141,110700560
106142,18627305
106143,124251066
106144,85483746
106145,82233627
106146,64340217
106147,93301651
106148,1291909755
106149,567712810
106150,343644932
106151,473967769
106152,2121055207
106153,117958452
106154,125297731
106155,76978040
106156,480831750
106157,93995884
106158,122526929
106159,16698756
106160,71834291
106161,16842923
106162,116000716
106163,85739210
106164,258489659
106165,387267965
106166,550111559
106167,17387029
106168,281711845
106169,391992027
106170,2119639023
106171,1644388768
106172,1469167712
106173,1703141764
106174,391992027
106175,71962085
106176,292643420
106177,250340664
106178,44707627
106179,109895729
106180,557522957
106181,112244310
106182,63807701
106183,110694427
106184,401263959
106185,483498137
106186,1344372515
106187,1436187722
106188,123046894
106189,71425201
106190,47753874
106191,20682159
106192,323712587
106193,279761703
106194,131396163
106195,107996168
106196,45146305
106197,49921432
106198,119129348
106199,119129348
106200,36887330
106201,2488120
106202,85800848
106203,316885614
106204,1495780519
106205,559289269
106206,1427515644
106207,116143037
106208,484603706
106209,495739359
106210,2003510126
106211,1441866311
106212,582712556
106213,427752044
106214,263247690
106215,1376008925
106216,102480787
106217,57887371
106218,1599388541
106219,448983220
106220,1602614998
106221,3228112184
106222,3927973418
106223,1648213565
106224,605065469
106225,545520579
106226,1482693572
106227,50023136
106228,63196503
106229,41297463
106230,36177390
106231,40590898
106232,5614716
106233,80790980
106234,38138871
106235,28831105
106236,244603
106237,56433698
106238,131043550
106239,41333783
106240,38276987
106241,320021566
106242,41333783
106243,99885229
106244,39765704
106245,37212724
106246,64184439
106247,51088460
106248,619222464
106249,44686986
106250,58272930
106251,44213534
106252,390679330
106253,93274570
106254,364083212
106255,282403561
106256,1397093631
106257,396895769
106258,545313990
106259,409241651
106260,318282343
106261,295180412
106262,360951801
106263,295180412
106264,3688779
106265,113248941
106266,543873735
106267,500180539
106268,300882070
106269,598440181
106270,371255759
106271,328026911
106272,506563944
106273,264047309
106274,102492762
106275,473477102
106276,338849899
106277,136471898
106278,475102413
106279,392740874
106280,78186360
106281,49280942
106282,437997350
106283,395555563
106284,475102413
106285,538741556
106286,278536983
106287,468286638
106288,611854631
106289,114303376
106290,357815356
106291,280828161
106292,268068864
106293,340805369
106294,587119301
106295,2970610
106296,101406233
106297,280249875
106298,9911634
106299,119750675
106300,20311527
106301,40629609
106302,44743618
106303,40661773
106304,111075458
106305,564317455
106306,378632695
106307,1781348001
106308,3235968
106309,552376647
106310,323103015
106311,1687971523
106312,601578667
106313,3356969474
106314,362358384
106315,108149560
106316,432700517
106317,405550943
106318,315020864
106319,315020864
106320,1485967811
106321,355524243
106322,313002118
106323,481666394
106324,646532024
106325,575473352
106326,1486372051
106327,1505294865
106328,1557225238
106329,1579569443
106330,513178737
106331,513178737
106332,1369339799
106333,571273081
106334,499987961
106335,1995806365
106336,513178737
